Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","149","Nepal","5622","Import Value","31","Rice, milled","2017","2017","1000 US$","192484","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","31","Rice, milled","2018","2018","1000 US$","229068","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2000","2000","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2001","2001","tonnes","800","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2002","2002","tonnes","800","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2003","2003","tonnes","5667","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2004","2004","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2006","2006","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2009","2009","tonnes","2019","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2010","2010","tonnes","350","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2011","2011","tonnes","300","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2012","2012","tonnes","252","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2013","2013","tonnes","173","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2014","2014","tonnes","3","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","31","Rice, milled","2018","2018","tonnes","4","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2000","2000","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2001","2001","1000 US$","221","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2002","2002","1000 US$","146","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2003","2003","1000 US$","649","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2004","2004","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2005","2005","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2006","2006","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2007","2007","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2008","2008","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2009","2009","1000 US$","1056","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2010","2010","1000 US$","162","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2011","2011","1000 US$","80","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2012","2012","1000 US$","129","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2013","2013","1000 US$","31","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2014","2014","1000 US$","23","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2017","2017","1000 US$","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","31","Rice, milled","2018","2018","1000 US$","8","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","29","Rice, milled/husked","2018","2018","tonnes","3237","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","29","Rice, milled/husked","2018","2018","1000 US$","1436","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","29","Rice, milled/husked","2018","2018","tonnes","1","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","29","Rice, milled/husked","2018","2018","1000 US$","2","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2001","2001","tonnes","100","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2002","2002","tonnes","4494","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2003","2003","tonnes","4223","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2004","2004","tonnes","275","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2005","2005","tonnes","18000","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2006","2006","tonnes","17703","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2007","2007","tonnes","42457","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2008","2008","tonnes","3127","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2009","2009","tonnes","3433","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2010","2010","tonnes","13224","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2011","2011","tonnes","65840","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2012","2012","tonnes","242573","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2013","2013","tonnes","168712","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2014","2014","tonnes","231722","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2015","2015","tonnes","241501","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2016","2016","tonnes","118637","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2017","2017","tonnes","186043","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","27","Rice, paddy","2018","2018","tonnes","220615","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2001","2001","1000 US$","90","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2002","2002","1000 US$","800","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2003","2003","1000 US$","1283","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2004","2004","1000 US$","31","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2005","2005","1000 US$","5500","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2006","2006","1000 US$","1857","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2007","2007","1000 US$","5715","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2008","2008","1000 US$","528","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2009","2009","1000 US$","550","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2010","2010","1000 US$","3298","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2011","2011","1000 US$","11381","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2012","2012","1000 US$","41917","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2013","2013","1000 US$","37109","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2014","2014","1000 US$","62617","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2015","2015","1000 US$","62075","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2016","2016","1000 US$","29239","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2017","2017","1000 US$","46774","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","27","Rice, paddy","2018","2018","1000 US$","63286","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2001","2001","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2002","2002","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2003","2003","tonnes","45","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2004","2004","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2005","2005","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2006","2006","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2009","2009","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2010","2010","tonnes","5","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2011","2011","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2012","2012","tonnes","22","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2013","2013","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","27","Rice, paddy","2018","2018","tonnes","32","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2001","2001","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2002","2002","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2003","2003","1000 US$","8","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2004","2004","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2005","2005","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2006","2006","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2007","2007","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2008","2008","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2009","2009","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2010","2010","1000 US$","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2011","2011","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2012","2012","1000 US$","12","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2013","2013","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2017","2017","1000 US$","4","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","27","Rice, paddy","2018","2018","1000 US$","93","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2000","2000","tonnes","4000","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2001","2001","tonnes","3000","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2002","2002","tonnes","10000","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2003","2003","tonnes","22470","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2004","2004","tonnes","20100","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2005","2005","tonnes","2762","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2006","2006","tonnes","15206","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2007","2007","tonnes","188","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2008","2008","tonnes","90","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2009","2009","tonnes","1132","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2010","2010","tonnes","1207","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2011","2011","tonnes","824","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2012","2012","tonnes","4765","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2013","2013","tonnes","67803","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2014","2014","tonnes","137214","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2015","2015","tonnes","103705","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2016","2016","tonnes","217105","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2017","2017","tonnes","199626","","Official data"
"TP","Crops and livestock products","149","Nepal","5610","Import Quantity","15","Wheat","2018","2018","tonnes","107467","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2000","2000","1000 US$","900","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2001","2001","1000 US$","600","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2002","2002","1000 US$","1700","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2003","2003","1000 US$","2497","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2004","2004","1000 US$","3676","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2005","2005","1000 US$","535","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2006","2006","1000 US$","3428","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2007","2007","1000 US$","46","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2008","2008","1000 US$","24","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2009","2009","1000 US$","180","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2010","2010","1000 US$","351","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2011","2011","1000 US$","142","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2012","2012","1000 US$","767","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2013","2013","1000 US$","16913","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2014","2014","1000 US$","34066","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2015","2015","1000 US$","25775","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2016","2016","1000 US$","54591","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2017","2017","1000 US$","50593","","Official data"
"TP","Crops and livestock products","149","Nepal","5622","Import Value","15","Wheat","2018","2018","1000 US$","30374","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2000","2000","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2001","2001","tonnes","1764","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2002","2002","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2003","2003","tonnes","314","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2004","2004","tonnes","222","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2005","2005","tonnes","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2006","2006","tonnes","90","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2007","2007","tonnes","75","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2008","2008","tonnes","1557","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2009","2009","tonnes","43957","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2010","2010","tonnes","45","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2011","2011","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2012","2012","tonnes","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2013","2013","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2016","2016","tonnes","1","","Official data"
"TP","Crops and livestock products","149","Nepal","5910","Export Quantity","15","Wheat","2018","2018","tonnes","8","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2000","2000","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2001","2001","1000 US$","219","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2002","2002","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2003","2003","1000 US$","38","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2004","2004","1000 US$","22","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2005","2005","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2006","2006","1000 US$","15","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2007","2007","1000 US$","16","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2008","2008","1000 US$","569","R","Estimated data using trading partners database"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2009","2009","1000 US$","15643","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2010","2010","1000 US$","5","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2011","2011","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2012","2012","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2013","2013","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2016","2016","1000 US$","0","","Official data"
"TP","Crops and livestock products","149","Nepal","5922","Export Value","15","Wheat","2018","2018","1000 US$","14","*","Unofficial figure"
